no,ELE,SLP,TMP,PPT,AREA
ES_0001132,1148.48,3.09,11.23,617.87,283
ES_0001133,2097.07,6.34,7.5,1307.1,83
ES_0001135,1018.18,1.99,11.76,457.31,142
ES_0001142,748.07,1.25,13.15,400.9,1017
ES_0001151,1028.014264,2.674328625,12.2155986,500.4557692,79.1171
ES_0001152,1966.97,6.83,6.67,1250.23,298
ES_0001153,1033.99,2.43,11.32,533.55,299
ES_0001154,1919.28,6.48,7.24,1263.65,444
ES_0001155,1214.49,2.79,11.75,617.2,405
ES_0001156,859.52,2.01,12.01,899.61,465
ES_0001157,639.9656934,1.869275493,13.26260696,580.5688462,163.7552
ES_0001158,1792.959993,5.304232745,9.011541636,1156.063199,684.0231
ES_0001159,716.61,2.91,12.45,624.42,83
ES_0001160,1876.52,7.74,8.61,1189.44,540
ES_0001161,1151.08,3.27,11.78,989.26,49
ES_0001163,1091.2,2.74,12.22,532.62,123
ES_0001165,891.48,2.43,12.01,930.74,739
ES_0001166,1954.9,7.53,7.5,1227.43,410
ES_0001168,2267.775687,6.766242309,9.331766556,1353.344872,72.1745
ES_0001169,1325.69,4.06,9.66,1050.88,188
ES_0001171,650.5119405,2.939766611,12.27863317,775.8045788,223.7044
ES_0001172,1958.65,5.09,8.66,1214.78,101
ET_0000002,2303.49,1.73,16.9,1013.11,7656
ET_0000004,1890.263831,2.226377605,19.48510493,924.9934051,27410.88
FI_0000028,17.93,0.18,4.24,554.34,26.85
FI_0000040,234.3,2.79,0.61,587.62,6.13
FI_0000055,193.16,0.44,-0.63,522.29,314
FI_0000056,310.96,0.51,-1.46,539.46,3345
FI_0000075,53.75662902,0.16297464,5.335974192,634.810856,1316.054
FI_0000080,106.78,0.21,3.31,576.39,2000
FI_0000081,144.32,0.11,2.82,600.98,1416
FI_0000085,115.96,0.17,2.77,594.59,3408
FI_0000092,230.39,0.38,1.12,698.52,1313
FI_0000093,111.44,0.12,1.59,659.77,1279
FI_0000094,148.88,0.19,1.23,643.81,3109
FI_0000095,280.5,0.34,-0.17,602.43,1986
FI_0000097,248.91,0.42,-0.38,578.53,27424
FI_0000098,242.37,0.4,-0.42,572.95,47425
FI_0000099,245.59,0.44,-0.34,580.57,29021
FI_0000100,248.7970387,0.304927706,-0.820422433,550.4092517,7542.942
FI_0000104,201.26,0.36,0.08,579.43,3522
FI_0000105,209.22,0.36,0,577.15,3017
FI_0000106,266.94,0.41,-0.78,559.03,12303
FI_0000108,216.02,0.25,-0.19,579.35,1198
FI_0000110,165.38,0.58,0.68,665.02,296
FI_0000126,98.26,0.23,4.4,669.42,976
FI_0000139,133.12,0.24,3.26,657.42,61061
FI_0000148,212.14,0.28,2.23,677.09,596
FR_0000014,361.35,2.57,10.08,1145.68,37
FR_0000017,561.95,1.17,9.72,1091.87,7290
FR_0000021,1038,1.55,7.6,1351.86,396
FR_0000023,269.99,0.12,11.63,932.51,81
FR_0000032,604.68,1.32,9.55,1108.59,4970
FR_0000034,842.62,1.93,10.59,1201.08,232
FR_0000035,1199.31,5.95,9.48,1257.13,89
FR_0000049,1199.31,5.95,9.48,1257.13,89
FR_0000051,862.55,5.2,10.85,1205.48,42
FR_0000059,731.89,5.38,9.41,1226.86,30.5
FR_0000063,428.85,1.24,11.65,1085.11,324
FR_0000086,629.95,3.19,10.59,968.03,186
FR_0000087,818.79,3.58,10.34,1031.9,108
FR_0000088,1467.05,6.2,10.34,1276.11,43
FR_0000089,1244.92,4.49,8.67,1144.39,227
FR_0000093,657.24,4.87,10.34,987.02,60
FR_0000097,443.59,1.01,11.67,1114.44,193
FR_0000098,420.66,1.23,11.65,1082.95,349
FR_0000100,1214.33,2.47,9.41,1426.68,19
FR_0000112,1183.39,3.42,9.22,1311.44,119
FR_0000113,1236.22,3.81,9.24,1345.5,85
FR_0000119,654.59,1.89,10.29,1137.56,3630
FR_0000130,470.53,3.02,11.89,834.83,48
FR_0000131,225.13,0.97,13.68,746.98,216
FR_0000140,2098.12,7.2,4.5,1108.07,2170
FR_0000170,410.86,0.71,10.72,835.92,224
FR_0000171,302.74,0.57,10.9,866.97,383
FR_0000172,546.79,2.33,11.35,846.83,219
FR_0000174,520.93,2.08,11.43,848.46,336
FR_0000175,597.36,3.03,11.43,886.54,54.5
FR_0000176,337.7,1.16,11.47,812.76,273
FR_0000177,465.63,1.63,11.43,854.77,332
FR_0000178,579.22,3.31,11.34,868.07,31
FR_0000179,316.54,0.65,10.57,953.51,11700
FR_0000181,447.7,1.24,10.72,851.07,655
FR_0000186,332.71,0.77,10.37,1044.03,2038
FR_0000187,348.7,0.81,10.13,1064.48,1710
FR_0000188,693.41,2.65,9.33,1204.25,73.5
FR_0000189,384.91,0.89,10.36,1043.67,1020
FR_0000190,333.46,0.71,10.55,970.67,3740
FR_0000191,344.69,0.72,10.59,935.25,1130
FR_0000203,924.77,6.88,11.67,1010.01,17
FR_0000205,694.43,3.87,10.17,871.73,114
FR_0000213,334.2,1.56,12.81,795.55,1060
FR_0000218,537.15,2.53,10.38,764.17,263
FR_0000219,560.99,2.76,10.38,786.68,240
FR_0000229,1193.89,2.96,9.22,1311.44,105
FR_0000230,1427.78,5.78,6.91,1470.35,170
FR_0000233,780.33,1.43,9.18,1288.61,650
FR_0000244,1482.68,7.9,6.32,1351.73,1664
FR_0000254,372.35,0.81,9.92,1063.97,1250
FR_0000263,344.23,0.69,10.68,836.27,417
FR_0000267,562.77,1.42,9.56,1133.82,123
FR_0000276,1100.22,2,7.6,1387.44,170
FR_0000283,549.52,2.2,9.33,1151.14,141
FR_0000286,474.82,1.12,13.67,927.86,91
FR_0000302,200.1,0.36,11.93,741.27,1712
FR_0000316,420.48,0.9,10.96,749.32,558
FR_0000317,214.15,0.43,11.72,766.72,434
FR_0000321,267.27,0.5,11.73,885.5,235
FR_0000322,439.01,1.14,11.1,957.23,131
FR_0000323,318.75,0.57,11.58,945.48,286
FR_0000330,99.69,0.44,12.3,677.18,242
FR_0000332,168.12,0.26,12.47,826.5,320
FR_0000345,343.45,0.92,12.03,953.5,140
FR_0000348,185.14,0.25,12.41,827.78,492
FR_0000351,95.35,0.36,12.73,873.68,523
FR_0000352,64.08,0.25,13.48,868.23,882
FR_0000358,175.13,0.6,12.65,837.51,203
FR_0000361,65.47,0.37,12.89,766.79,38
FR_0000362,100.69,0.35,12.41,794.68,120
FR_0000365,118.47,0.54,12.61,827.99,250
FR_0000369,157.68,0.75,12.41,810.31,131
FR_0000370,53.1,0.26,13.08,778.41,31
FR_0000382,168.64,0.37,12.5,804.39,814
FR_0000383,92.71,0.32,12.46,755.25,920
FR_0000384,35.79,0.2,12.85,777.21,147
FR_0000387,104.68,0.23,12.53,780.74,460
FR_0000388,156.02,0.36,12.37,792.07,634
FR_0000389,154.98,0.35,12.26,797.32,308
FR_0000390,114.99,0.25,12.26,739.82,201
FR_0000393,98.21,0.24,12.46,749.7,250
FR_0000401,1133.37,0.73,8.26,930.63,116
FR_0000419,223.21,0.61,12.92,881.45,102
FR_0000429,73.53,0.32,14.05,903.89,9.7
FR_0000431,104.14,0.41,13.8,924.39,255
FR_0000432,135.98,0.49,13.58,907.85,411
FR_0000434,273.76,0.84,13.12,842.26,117
FR_0000436,416.78,1.03,11.89,759.27,1190
FR_0000448,1081.43,1.61,8.61,955.49,456
FR_0000449,1103.27,2.65,9.43,1092.13,465
FR_0000451,77.88,0.45,13.84,895.75,16.2
FR_0000453,240.83,1.37,12.44,932.19,58
FR_0000460,366.27,0.68,12.44,969.41,103
FR_0000462,253.26,0.87,12.92,860.28,120
FR_0000470,688.35,1.73,10.67,915.59,122
FR_0000471,1147.92,1.59,8,953.52,187
FR_0000473,73.85,0.31,13.84,888.52,30
FR_0000475,102.24,0.51,13.64,929.92,73.5
FR_0000502,722.89,0.64,9.9,893.01,79
FR_0000521,106.66,0.45,13.26,872.02,318
FR_0000525,96.07,0.23,11.98,770.25,153
FR_0000527,130.03,0.27,12.52,1012.4,47.7
FR_0000535,120.6,0.5,12.18,1114.62,107
FR_0000537,78.13,0.35,12,1115.01,89.1
FR_0000538,202.25,0.61,11.44,1120.1,257
FR_0000546,85.19,0.29,11.85,1133.96,43
FR_0000547,88.03,0.48,11.85,1118.22,50
FR_0000550,139.95,0.75,11.94,1095.28,59
FR_0000553,252.96,0.25,11.31,1126.46,104
FR_0000554,123.76,0.46,12.29,1094.91,184
FR_0000556,157.48,0.8,11.79,1166.64,141
FR_0000559,164.13,0.5,11.85,1147.55,7.04
FR_0000560,103.84,0.32,12.07,954.98,316
FR_0000562,141.08,0.25,12.24,695.46,75.5
FR_0000564,106.7,0.19,12.21,678.93,127
FR_0000568,172.33,0.33,12.08,689.92,2254
FR_0000573,267.02,0.46,11.97,729.17,79
FR_0000583,1146.95,1.24,9.67,1014.81,139
FR_0000597,684.13,1.78,11.26,861.09,165
FR_0000605,285.93,0.6,11.7,775.21,501
FR_0000606,282.02,0.46,11.7,774.87,192
FR_0000607,288.4,0.83,11.77,781.54,115
FR_0000610,387.89,1.59,11.63,815.4,115
FR_0000611,554.24,1.79,10.68,889.09,138
FR_0000612,482.38,1.03,10.61,875.37,257
FR_0000615,316.91,0.47,11.08,784.09,819
FR_0000616,409,0.99,11.03,832.11,2277
FR_0000617,330.31,0.88,11.57,781.37,338
FR_0000619,238.63,0.48,11.74,744.84,473
FR_0000625,130.47,0.15,11.91,684.91,263
FR_0000631,105.33,0.18,12.08,676.93,62.8
FR_0000638,87.65,0.34,12.11,691.92,224
FR_0000639,176.44,0.47,11.36,680.57,270
FR_0000642,186.29,0.7,11.36,681.99,85
FR_0000645,107.6,0.25,12,683.32,67
FR_0000655,199.71,0.49,11.3,691.36,827
FR_0000656,103.25,0.38,11.73,682.22,510
FR_0000659,113.77,0.38,11.72,753.41,380
FR_0000669,188.15,0.42,11.77,816.28,115
FR_0000670,51.88,0.17,12.47,769.29,472
FR_0000672,43.45,0.2,12.67,771.98,79
FR_0000673,88.36,0.13,12.3,769.68,85
FR_0000676,156.24,0.43,11.74,800.59,375
FR_0000678,59.7,0.17,12.31,761.15,169
FR_0000680,118.99,0.39,11.55,765.87,410
FR_0000688,59.47,0.24,12.39,812.21,37
FR_0000693,99.45,0.26,12.14,823.38,82
FR_0000696,157.98,0.37,11.94,804.63,67
FR_0000697,123.11,0.65,12.02,905.26,104
FR_0000699,109.06,0.4,12.23,947.09,137
FR_0000700,95.15,0.38,12.11,855.89,468
FR_0000702,105.43,0.45,12.12,881.39,315
FR_0000703,59.54,0.29,12.46,789.89,118
FR_0000704,70.17,0.26,12.25,774.92,820
FR_0000705,206.71,0.75,12.03,710.11,27
FR_0000709,900.02,1.83,9.64,724.5,66.2
FR_0000725,651.42,1.83,11.08,661.78,73.2
FR_0000726,653.08,1.32,9.76,721.23,117
FR_0000727,683.46,0.43,9.14,773.95,112
FR_0000728,1079.69,2.38,8.56,842.88,140
FR_0000734,966.9,1.86,8.82,844.28,984
FR_0000752,864.03,3.36,9.62,798.58,95
FR_0000755,318.75,0.65,11.63,938.81,288
FR_0000756,368.25,0.61,11.43,1001.63,125
FR_0000761,443.19,0.86,11.15,959.13,4100
FR_0000762,351.34,0.86,11.43,982.35,152
FR_0000763,385.51,0.69,11.16,1011.94,597
FR_0000768,480.85,0.82,10.83,929.99,62
FR_0000770,439.51,0.73,11.15,922.72,570
FR_0000771,157.78,0.48,11.44,684.48,175
FR_0000777,305.02,0.61,13.23,1263.05,84.3
FR_0000787,155.55,0.14,11.56,632.43,112
FR_0000792,323.96,0.83,11.06,835.56,2160
FR_0000795,406.89,1.08,10.56,861.36,223
FR_0000796,427.56,0.83,10.54,868.79,268
FR_0000797,577.43,0.74,10.54,908.91,53
FR_0000804,255.4,0.48,11.54,764.53,264
FR_0000806,243.29,0.46,11.78,734.27,194
FR_0000808,396.02,0.87,11.15,830.26,1180
FR_0000811,182.5,0.91,11.8,670.96,131
FR_0000812,197.25,0.41,11.8,678.59,139
FR_0000818,230.66,0.41,11.8,703.52,562
FR_0000819,268.62,0.64,11.8,718.21,153
FR_0000822,169.58,0.25,11.95,677.89,2300
FR_0000824,123.92,0.13,11.95,630.62,235
FR_0000829,108.86,0.39,11.01,748.48,894
FR_0000833,145.23,0.44,10.91,761.99,84
FR_0000841,120.43,0.79,11.02,718.54,105
FR_0000842,132.1,0.5,10.99,742.27,392
FR_0000847,42.09,0.17,11.04,744.69,135
FR_0000853,117.36,0.27,10.81,786.72,173
FR_0000854,117.88,0.25,10.93,771.18,239
FR_0000856,188.55,0.32,10.48,858.17,119
FR_0000857,206.28,0.36,10.54,860.57,320
FR_0000858,222.48,0.37,10.4,875.61,198
FR_0000859,192.45,0.37,10.64,854.49,275
FR_0000863,226.37,0.66,10.21,899.38,124
FR_0000866,349.06,0.64,10.47,792.09,2540
FR_0000872,376.23,0.56,10.3,851.35,405
FR_0000879,281.22,0.57,10.26,941.29,1967
FR_0000881,236.98,0.51,10.54,913.43,348
FR_0000886,130.12,0.11,11.83,620.85,199
FR_0000888,121.29,0.22,11.91,625.4,1870
FR_0000889,117.43,0.21,11.98,628.58,875
FR_0000894,359.54,0.61,10.49,788.96,614
FR_0000895,339.44,0.52,10.52,749.57,820
FR_0000896,253.39,0.37,10.57,775.04,113
FR_0000909,92.61,0.46,11.22,660.41,72
FR_0000910,149.25,0.41,11.01,727.56,7940
FR_0000911,92.52,0.24,11.47,657.36,284
FR_0000915,157.78,0.45,11.19,724.95,747
FR_0000916,176.39,0.36,10.98,748.39,212
FR_0000917,181.77,0.4,10.99,748.02,202
FR_0000918,138.4,0.81,11.37,707.6,171
FR_0000919,107.88,0.47,11.51,658.3,101
FR_0000920,98.85,0.68,11.55,652.14,57.3
FR_0000921,99.2,0.28,11.56,646.57,338
FR_0000923,137.04,0.47,11.15,663.97,1440
FR_0000924,169.54,0.65,11.09,651.59,297
FR_0000926,219.29,0.44,11.11,779.67,3590
FR_0000929,314.62,0.53,10.99,832.31,2380
FR_0000932,333.76,0.61,10.9,825.75,730
FR_0000934,339.7,0.49,10.83,845.45,704
FR_0000935,353.84,0.59,10.78,820.52,548
FR_0000954,111.2,0.26,11.67,641.33,167
FR_0000957,155.5,0.31,11.59,636.4,1190
FR_0000971,161.74,0.35,10.84,770.51,5230
FR_0000977,300.55,0.46,10.57,746.01,282
FR_0000979,272.02,0.44,10.62,787.68,627
FR_0000982,193.46,0.39,10.72,811.14,2940
FR_0000985,165.17,0.36,10.66,826.6,733
FR_0000987,214.72,0.33,10.45,879.91,258
FR_0000988,262.61,0.4,10.45,902.44,315
FR_0000990,202.31,0.36,10.69,841.76,1170
FR_0000998,132.21,0.41,11.29,784.64,208
FR_0001001,125.75,0.47,11.33,665.26,96
FR_0001002,150.43,0.54,11.08,754.46,248
FR_0001010,120.97,0.46,10.88,752.14,342
FR_0001029,190.94,0.26,11.04,675.9,880
FR_0001034,130.95,0.39,11.86,624.61,922
FR_0001046,270.98,0.38,10.95,767.48,149
FR_0001047,239.25,0.39,10.95,760.49,257
FR_0001048,143.85,0.74,11.01,759.76,287
FR_0001049,116.07,0.61,11.21,757.3,659
FR_0001053,99.23,0.84,11.66,761.58,57
FR_0001054,123.04,0.45,11.43,752.63,52
FR_0001066,109.76,0.47,11.57,819.16,254
FR_0001067,64.27,0.27,11.67,781.44,95
FR_0001075,267.28,0.54,11.72,906.43,19.2
FR_0001077,91.31,0.37,11.84,805.94,72
FR_0001083,182.51,0.37,11.88,819.44,149
FR_0001106,261.5,0.76,10.49,817,622
FR_0001108,432.42,1.43,10.02,939.28,185
FR_0001112,192.49,0.81,10.99,811.51,202
FR_0001115,439.28,1.12,10.1,912.42,64
FR_0001116,477.94,1.6,10.02,919.34,90
FR_0001118,310.75,0.49,10.19,833.25,878
FR_0001119,240.02,0.21,10.37,825.22,407
FR_0001121,304.24,0.52,10.02,849.09,280
FR_0001125,280.61,0.48,10.38,851.71,364
FR_0001126,263.13,0.48,10.43,845.27,1160
FR_0001127,324.77,0.56,10.19,835.74,721
FR_0001133,830.06,2.81,9.33,1287.88,72
FR_0001134,751.64,2.66,9.33,1231,153
FR_0001137,712.63,2.17,9.36,1187.59,621
FR_0001138,649.2,1.89,9.6,1131.68,1220
FR_0001141,366.19,0.43,10.26,923.8,106
FR_0001142,341.58,0.48,10.26,906.32,382
FR_0001146,630.09,2.44,9.46,1107.89,374
FR_0001148,490.74,1.28,9.46,980.79,116
FR_0001149,312.53,0.51,10.02,808.63,559
FR_0001150,464.59,0.77,9.44,942.72,100
FR_0001151,355.29,0.57,9.52,853.53,493
FR_0001154,375.32,0.91,9.94,914.13,2930
FR_0001155,272.33,0.7,10.54,786.41,84.8
FR_0001158,256.83,0.4,10.5,740.85,358
FR_0001161,243.46,0.44,10.46,789.52,925
FR_0001162,237.1,0.48,10.48,793.65,1280
FR_0001164,237.15,0.4,10.5,771.96,377
FR_0001167,259.24,0.62,10.6,828.18,32.8
FR_0001168,244.54,0.68,10.6,815.55,110
FR_0001172,330.4,0.56,10.29,864.89,940
FR_0001174,404.07,1.03,9.77,933.98,2280
FR_0001175,353.51,0.78,10.23,881.64,9400
FR_0001179,619.3,2.53,9.48,1076.91,230
FR_0001188,758.55,4.1,9.33,1211.18,88.2
FR_0001206,691.4,3.71,9.48,1136.64,31.7
FR_0001212,626.98,3.5,9.48,1038.85,108
FR_0001219,334.1,1.26,10.02,841.7,163
FR_0001226,390.31,0.71,9.7,878.74,656
FR_0001246,750.46,4.66,12.75,1097.61,480
FR_0001249,687.24,3.93,11.46,1083.8,173
FR_0001254,146.79,0.2,11.52,620.81,81
FR_0001259,191.99,0.28,11.97,709.47,585
FR_0001261,914.12,1.27,9.42,937.69,134
FR_0001262,323.93,0.53,11.68,919.21,177
FR_0001263,102.24,0.51,13.64,929.92,73.5
FR_0001267,368.27,0.97,11.91,914.09,3736
FR_0001270,265.38,0.43,13.52,986.93,36
FR_0001272,1078.29,4.52,7.5,1027.2,169
FR_0001274,536.88,1.43,9.11,822.25,131
FR_0001275,665.37,3.75,10.54,824.98,67
FR_0001276,1004.68,2.23,10.12,1052.73,125
FR_0001278,805.36,2.78,10.79,768.53,112
FR_0001279,839.04,1.9,11.62,867.14,300
FR_0001282,1011.48,3.13,10.35,1014.51,621
FR_0001283,1188.56,3.06,10.38,1272.04,189
FR_0001286,475.87,1.19,13.67,914.89,91
FR_0001288,775.02,1.81,10.43,747.18,270
FR_0001289,753.49,1.71,10.43,696.53,110
FR_0001291,933.51,0.72,10.79,861.55,57
FR_0001292,470.96,1.15,11.96,761.66,103
FR_0001293,613.54,1.09,11.18,743.44,175
FR_0001294,1532.85,6.65,6.71,1194.78,38
FR_0001296,741.91,2.76,11.01,853.92,1770
FR_0001301,396.6,2.4,13.6,679.15,305
FR_0001306,441.83,3.12,14.14,655.51,49
FR_0001309,252.64,1.95,15.74,683.2,277
FR_0001320,1468.76,5.37,9.19,988.96,165
FR_0001321,2103.38,7.3,5.56,1028.78,946
FR_0001322,1256.41,4.33,8.54,1061.96,723
FR_0001326,1558.49,5.66,6.95,1056.06,6760
FR_0001327,527.27,2.07,11.35,838.39,792
FR_0001328,424.87,2.41,11.67,838.44,95
FR_0001331,2407.39,9.73,4.93,1296.38,220
FR_0001335,995.08,4.74,14.31,790.88,130
FR_0001336,678.29,6.12,13.19,772.23,114
FR_0001337,1446.09,6.45,11.36,852.03,461
FR_0001339,2257.84,9.71,4.69,1259.2,133
FR_0001340,138.67,0.31,11.82,1123.12,44
FR_0001345,577.89,0.81,10.73,910,217
FR_0001346,397.35,0.42,10.74,853.09,371
FR_0001347,246.05,0.59,10.57,784.31,282
FR_0001348,1109.76,1.31,8,928.54,157
FR_0001349,785.99,3.38,9.33,1223.46,33
FR_0001351,164.5,0.84,12.26,889.86,30.2
FR_0001353,395.83,0.37,10.76,847.67,124
FR_0001354,261.5,0.76,10.49,817,622
GB_0000001,354.35,2.33,6.86,2166.92,105.9
GB_0000002,312.38,1.91,7.25,2148.09,330.7
GB_0000007,239.86,1,7.64,865.34,954.9
GB_0000008,89.38,0.42,8.46,779.75,325
GB_0000009,268.68,1.19,7.43,926.77,1273
GB_0000010,451.95,2.08,7.19,1182.31,1844
GB_0000011,569.59,2.28,6.45,1227.97,150
GB_0000012,298.3,1.81,7.81,1000.27,732
GB_0000013,111.11,0.95,8.84,809.64,307.4
GB_0000015,394.49,2.12,7.63,1905.15,99.5
GB_0000016,258.5,2.16,7.98,1550.68,782.2
GB_0000020,221.27,1.88,8.24,950.47,64
GB_0000021,358.53,1.58,7.92,1372.13,1500
GB_0000022,263.88,1.19,8.16,1223.6,4390
GB_0000023,282.63,1.03,7.89,1419.77,323
GB_0000025,236.02,0.78,8.49,943.83,503
GB_0000026,256.79,1.44,7.83,1263.27,139
GB_0000027,227.57,1.15,8.31,1124.49,569.8
GB_0000028,118.23,0.41,8.77,759.85,269.4
GB_0000030,428.79,1.88,7.76,1441.8,321.9
GB_0000031,402.05,1.63,7.82,1614.58,58.8
GB_0000037,104.82,0.35,9.07,755.83,147
GB_0000039,105.42,0.56,9.31,702.5,240
GB_0000043,184.95,0.93,8.65,1098,3315
GB_0000044,137.27,0.72,9.59,901.22,352.2
GB_0000045,234.61,1.46,8.51,1372.44,282.3
GB_0000046,129.15,0.83,9.14,763.34,1586
GB_0000050,76.53,0.31,9.93,695.8,529
GB_0000051,215.58,0.84,9.45,947.66,883.2
GB_0000052,117.34,0.46,9.98,710.05,413.8
GB_0000053,108.25,0.32,10.03,714.38,368
GB_0000054,169.39,0.4,10.24,1060.24,74
GB_0000055,312.5,0.75,8.82,1131.69,83
GB_0000057,100.71,0.29,10.04,684.11,183.9
GB_0000060,109.1,0.49,9.94,720.6,62.5
GB_0000061,72.45,0.26,10.09,649.47,341.9
GB_0000062,110.4,0.36,9.93,709.89,68.9
GB_0000066,58.63,0.2,10.28,643.06,137.5
GB_0000069,25.55,0.2,10.19,680.07,98.8
GB_0000072,46.87,0.13,10.59,644.56,370
GB_0000073,63.16,0.23,10.45,618.68,128.9
GB_0000074,73.72,0.29,10.56,624.88,578
GB_0000077,76.83,0.25,10.78,633.23,190.3
GB_0000080,74.99,0.51,10.69,672.84,42.2
GB_0000085,151.1,0.43,10.33,765.11,1033.4
GB_0000086,156.56,0.42,10.32,773.94,234.1
GB_0000088,133.25,0.35,10.12,706.05,551.7
GB_0000089,141.18,0.58,10.21,742.05,137.3
GB_0000090,129.08,0.7,10.67,785.54,59
GB_0000092,79.54,0.31,10.74,791.57,142
GB_0000095,87.75,0.68,11.03,756.26,345
GB_0000099,78.86,0.42,10.87,841.22,87.8
GB_0000105,139.45,0.59,10.29,760.11,323.7
GB_0000106,141.53,0.59,10.37,846.48,220.6
GB_0000107,92.15,0.56,10.53,843.61,1073
GB_0000109,105.29,0.52,10.61,854.06,183.1
GB_0000111,151.47,0.65,10.59,1120.1,226.1
GB_0000113,145.6,1.03,10.59,1070.82,202.5
GB_0000114,466.55,0.67,10.31,1555.59,21.5
GB_0000116,167.62,0.72,10.52,1218.16,112.7
GB_0000117,134.26,1.04,11.02,1104.73,87
GB_0000118,204.19,0.96,10.87,1185.65,169.1
GB_0000119,170.85,0.87,10.84,1106.34,208.8
GB_0000121,162.74,0.66,10.51,1175.06,663
GB_0000126,113.46,0.86,10.26,883.76,47.9
GB_0000130,88.48,0.23,9.71,724.2,259
GB_0000131,74.29,0.53,10.36,828.87,293
GB_0000132,182.75,1.61,9.45,920.37,178
GB_0000133,117.91,0.27,9.96,687.02,347
GB_0000136,128.59,0.34,10.32,1022.65,40.8
GB_0000139,296.04,1.4,9.09,1144.32,203.3
GB_0000140,132.1,0.54,9.93,863.59,144
GB_0000144,342.51,0.8,8.97,1562.38,62.8
GB_0000145,229.2,1.38,9.35,1337.7,178.7
GB_0000147,227.23,1.22,9.82,1471.74,297.8
GB_0000150,270.37,1.23,8.93,1684.14,169.6
GB_0000151,278.47,2.06,8.34,1553.74,471.3
GB_0000153,176.71,1.75,9.73,1132.71,18.1
GB_0000155,239.73,1.41,9.43,969.07,227.1
GB_0000157,383.77,1.98,8.34,1642.92,53.9
GB_0000160,239.66,1.35,9.39,1100.6,660
GB_0000161,188.21,1,9.84,991.75,72.5
GB_0000162,219.96,1.45,8.63,1485.53,1145
GB_0000165,241.87,1.87,8.76,1640.17,209
GB_0000167,220.91,1.23,8.88,1621.16,125.5
GB_0000168,260.25,2.6,8.83,1649.06,663
GB_0000169,274.38,2.76,8.84,1644.28,116.6
GB_0000171,250.79,1.4,8.1,1366.92,2286.5
GB_0000173,260.86,1.69,7.86,1332.39,319
GB_0000174,229.16,1.37,7.89,1505.28,925
GB_0000176,330.32,1.8,7.65,1762.01,471
GB_0000177,161.47,0.8,8.39,1401.78,199
GB_0000178,223.71,1.77,8.55,1608.06,368
GB_0000179,186.23,0.89,9.03,1517.03,171
GB_0000180,205.13,1.61,8.42,1475.27,245.5
GB_0000181,149.48,0.76,8.7,1360.34,380.7
GB_0000183,142.39,0.9,8.25,1428.28,33.9
GB_0000184,336.13,0.69,7.75,1723.78,110.3
GB_0000185,236.7,2.39,7.74,1885.75,784.3
GB_0000187,227.92,2.87,8.79,1977.35,30.8
GB_0000189,353.11,4.03,7,2580.49,137.8
GB_0000190,314.36,3.31,7.68,2429.74,441.1
GB_0000192,175.23,0.77,7.58,1206.17,204.6
GB_0000193,451.92,2.35,6.95,2581.55,120.5
GB_0000198,96.68,0.34,9.78,871.43,258
GB_0000200,394.3,3.45,6.89,2361.14,251.2
GB_0000203,82.08,0.99,11.34,876.76,22.5
GB_0000204,157.28,0.66,8.93,1529.12,276.6
GB_0000205,166.91,1.01,8.86,1700.36,148.3
GB_0000206,106.88,0.67,9.2,1223.37,970.2
GB_0000207,139.07,0.98,9.11,1082.93,277.6
GB_0000208,144.23,1.32,8.88,1378.82,304.3
GB_0000209,98.49,0.61,9.11,1258.79,5209.8
GB_0000210,116.99,0.6,8.74,1277.19,299.2
GB_0000211,102.33,0.72,9.33,1042.31,491.6
GB_0000213,167.56,0.9,8.85,1638.46,1843.8
GB_0000215,142.14,1.22,8.93,1463.03,166.3
GB_0000216,262.53,0.96,7.96,1551.99,1903.1
GB_0000218,488.93,2.39,6.33,1879.16,1670
GB_0000221,240.21,1.09,7.9,1294.24,1110
GB_0000224,352.27,1.51,8.29,1491.5,427
GB_0000236,278.33,1.18,8.83,1284.45,194
GB_0000240,57.5,0.34,10.17,673.44,61.6
GB_0000242,57.5,0.34,10.17,673.44,61.6
HU_0000012,211.61,1.45,11.54,635.73,82.2
HU_0000016,337.64,1.62,11.62,673.48,34
HU_0000019,189.2,0.65,11.74,574.65,72
HU_0000020,214.63,0.67,11.34,588.64,104
ID_0000005,580.5543805,2.592832913,24.67521403,2617.26891,731.7315
ID_0000013,411.1441303,4.266011347,24.64145328,2576.836068,203.5553
ID_0000022,407.1982108,2.621902842,25.83829802,2434.726641,3138.174
ID_0000023,438.1159499,2.839572954,25.80915246,2462.991795,201.2572
IE_0000001,95.97,1.13,10.5,1136.79,97
IE_0000003,114.03,0.73,10.31,1154.08,423.74
IE_0000010,148.33,0.79,9.74,1120.01,117
IE_0000015,82.19,0.5,9.57,1126.88,260
IE_0000016,63.36,0.55,10.35,1312.94,136
IE_0000018,78.87,0.63,9.53,1332.43,1974.8
IE_0000021,126.04,0.81,9.17,1227.21,175
IE_0000033,83.46,0.16,9.63,1081.68,1683.8
IE_0000037,62.48,0.54,10.03,1042.44,148
IE_0000043,137.71,0.66,9.73,1152.88,2418.3
IE_0000049,115.83,0.74,9.86,1293.02,422
IE_0000053,100.73,0.44,10.05,1236.85,806
IE_0000057,88.94,0.32,9.49,1164.65,1098.8
IE_0000059,63.83,0.44,9.73,1261.7,3136.1
IE_0000066,95.81,0.36,9.7,1028.87,2419.4
